web-scraper-order,web-scraper-start-url,title,address,price,livingSpace,rooms,tag1,tag2,linkRef
"1609406549-2884","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=56","null","Delbrückstraße 19, Grunewald, Berlin","2.608.060,80 €","240 m²","4 Zi.4","Online-Besichtigung","Garten","/expose/116365581"
"1609406252-2125","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=94","null","Tempelhof, Berlin","285.000 €","74,13 m²","3 Zi.3","Balkon/Terrasse","Einbauküche","/expose/124846339"
"1609406307-2279","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=87","null","Knorrpromenade 8, Friedrichshain, Berlin","399.000 €","87,97 m²","3 Zi.3","Balkon/Terrasse","null","/expose/116796055"
"1609406873-3778","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=12","MONOS","Fasanenstraße 64, Wilmersdorf, Berlin","536.000 - 4.459.500 €","31,00 - 318,00 m²","auf Anfrage","null","null","https://www.immobilienscout24.de/neubau/primus-immobilien-ag/fasanenstr/95310.html"
"1609406603-3045","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=48","null","Fasanenstraße 59, Wilmersdorf, Berlin","1.250.000 €","120,41 m²","3 Zi.3","Balkon/Terrasse","Einbauküche","/expose/123561035"
"1609406359-2409","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=80","null","Prenzlauer Allee 175, Prenzlauer Berg, Berlin","318.000 €","67,05 m²","2 Zi.2","Provisionsfrei*","null","/expose/123942157"
"1609406921-3904","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=5","Für Liebhaber topsanierter Altbauwohnungen zum Erstbezug, provisionsfrei!","Tempelhof, Berlin","925.000 €","157,39 m²","5 Zi.5","Provisionsfrei*","null","/expose/124251799"
"1609406582-2982","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=51","null","Colbestraße 21, Friedrichshain, Berlin","199.087,55 €","48,9 m²","1 Zi.1","Online-Besichtigung","Provisionsfrei*","/expose/122108689"
"1609406881-3798","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=11","Charlottenburg Ufer","Charlottenburger Ufer 14, Charlottenburg, Berlin","215.168 - 2.010.825 €","26,00 - 150,00 m²","4. Quartal 2022","null","null","https://www.immobilienscout24.de/neubau/tetragon-projekt-management-gmbh/charlottenburg-ufer/95250.html"
"1609406568-2956","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=53","null","Lichtenrade, Berlin","420.180 €","89,4 m²","3 Zi.3","Online-Besichtigung","Provisionsfrei*","/expose/119159644"
"1609406252-2137","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=94","null","Prenzlauer Berg, Berlin","296.160 €","49,36 m²","2 Zi.2","Einbauküche","Keller","/expose/124816583"
"1609406705-3345","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=33","null","Erwin-Bock-Str. 1, Köpenick, Berlin","89.000 €","36,5 m²","1,5 Zi.1,5","Balkon/Terrasse","Keller","/expose/121557484"
"1609406617-3093","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=46","null","Spandau (Ortsteil), Berlin","175.000 €","54 m²","2 Zi.2","Provisionsfrei*","Keller","/expose/124151497"
"1609406859-3740","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=14","null","Prenzlauer Berg, Berlin","813.000 €","95 m²","2 Zi.2","Balkon/Terrasse","Einbauküche","/expose/125368799"
"1609406769-3542","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=23","null","Mitte (Ortsteil), Berlin","398.000 €","65 m²","2 Zi.2","Online-Besichtigung","Einbauküche","/expose/125179882"
"1609406931-3932","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=4","NEU3 Höfe","Lützowstraße 107, Tiergarten, Berlin","301.900 - 1.111.800 €","34,00 - 122,00 m²","1. Quartal 2022","Online-Besichtigung","null","https://www.immobilienscout24.de/neubau/everestate/3-hoefe/96207.html"
"1609406359-2401","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=80","null","Zähringerstraße 28 a, Wilmersdorf, Berlin","305.500 €","65,1 m²","2 Zi.2","Provisionsfrei*","Balkon/Terrasse","/expose/123943214"
"1609406576-2973","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=52","null","Tauroggener Straße 7, Charlottenburg, Berlin","361.943 €","85,44 m²","2 Zi.2","Online-Besichtigung","null","/expose/120492787"
"1609406576-2977","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=52","null","Brandenburgische Str. 2, Steglitz, Berlin","426.060 €","69,77 m²","2 Zi.2","Balkon/Terrasse","Keller","/expose/120406455"
"1609406542-2878","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=57","null","Reinickendorf (Ortsteil), Berlin","179.000 €","67,99 m²","2 Zi.2","Balkon/Terrasse","Garten","/expose/114978846"
"1609406921-3901","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=5","NEUPURE","Mühlenstraße 20, Friedrichshain, Berlin","269.000 - 2.745.000 €","28,00 - 166,00 m²","nach Vereinbarung","Online-Besichtigung","null","https://www.immobilienscout24.de/neubau/everestate/pure/96198.html"
"1609406589-3016","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=50","null","Landsberger Allee 53/Virchowstraße 1, Friedrichshain, Berlin","782.953,99 €","121,93 m²","3 Zi.3","Online-Besichtigung","Einbauküche","/expose/122205888"
"1609406938-3959","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=3","Wohnen Nahe des Kurfürstendamms: Moderne Wohnung im Hinterhaus mit Balkon","Halensee, Berlin","616.200 €","82,94 m²","3 Zi.3","Online-Besichtigung","Balkon/Terrasse","/expose/123677275"
"1609406287-2229","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=89","null","Corinthstraße 28, Friedrichshain, Berlin","199.000 €","41 m²","2 Zi.2","Provisionsfrei*","Keller","/expose/116775461"
"1609406859-3725","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=14","null","Dolziger Str. 13, Friedrichshain, Berlin","599.000 €","115,07 m²","3 Zi.3","Online-Besichtigung","Provisionsfrei*","/expose/124341732"
"1609406921-3905","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=5","Pfiffig saniert und optimal geschnitten zum Erstbeszug, provisionsfrei!","Tempelhof, Berlin","940.000 €","157,63 m²","5 Zi.5","Provisionsfrei*","null","/expose/124252192"
"1609406945-3968","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=2","Fox Cube 3","Friedrichsfelde, Berlin","125.000 - 581.000 €","22,00 - 74,00 m²","auf Anfrage","Online-Besichtigung","null","https://www.immobilienscout24.de/neubau/best-place-immobilien-gmbh-co-kg/fox-cube/89946.html"
"1609406637-3144","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=43","null","Florastr. 21, Pankow (Ortsteil), Berlin","299.000 €","58,76 m²","2 Zi.2","Online-Besichtigung","Provisionsfrei*","/expose/125213605"
"1609406415-2546","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=73","null","Moabit, Berlin","175.033 €","50,14 m²","2 Zi.2","Online-Besichtigung","Balkon/Terrasse","/expose/125084489"
"1609406219-2056","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=98","null","Stephanstr. 31, Steglitz, Berlin","366.542 €","80,25 m²","3 Zi.3","Balkon/Terrasse","Keller","/expose/125338163"
"1609406750-3496","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=26","null","Blankenburger Str. 6, Niederschönhausen, Berlin","350.000 €","99,88 m²","3,5 Zi.3,5","null","null","/expose/125462592"
"1609406887-3819","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=10","PROVISIONSFREI! Grünau at its finest!","Grünau, Berlin","498.000 €","95,65 m²","3 Zi.3","Balkon/Terrasse","Einbauküche","/expose/116990464"
"1609406515-2791","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=61","null","Ossietzkystraße 9, Pankow (Ortsteil), Berlin","689.000 €","153,35 m²","5 Zi.5","Balkon/Terrasse","Keller","/expose/111083466"
"1609406252-2122","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=94","H9","Hohenstaufenstraße 9, Schöneberg, Berlin","309.900 - 1.088.000 €","35,00 - 113,00 m²","Voraussichtlich 3. Quartal 2022","Online-Besichtigung","null","https://www.immobilienscout24.de/neubau/berkshire-hathaway-homeservices-rubina-real-estate/h9/96127.html"
"1609406456-2618","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=70","null","Französisch Buchholz, Berlin","154.000 €","45,1 m²","2 Zi.2","Online-Besichtigung","Balkon/Terrasse","/expose/125330150"
"1609406750-3493","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=26","null","Zionskirchstraße 4, Mitte (Ortsteil), Berlin","1.180.000 €","142 m²","4 Zi.4","Balkon/Terrasse","Aufzug","/expose/123901815"
"1609406725-3408","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=30","null","Knorrpromenade 8..b, Friedrichshain, Berlin","569.000 €","149,48 m²","6 Zi.6","Online-Besichtigung","Balkon/Terrasse","/expose/124970279"
"1609406712-3368","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=32","null","Manteuffelstraße 51, Kreuzberg, Berlin","343.000 €","77,91 m²","3 Zi.3","Keller","null","/expose/120479598"
"1609406699-3332","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=34","null","Manteuffelstrasse 62, Kreuzberg, Berlin","349.600 €","62,14 m²","2 Zi.2","Online-Besichtigung","Provisionsfrei*","/expose/108903203"
"1609406482-2681","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=66","null","Lichterfelde, Berlin","179.000 €","50 m²","2 Zi.2","Balkon/Terrasse","Keller","/expose/125505481"
"1609406914-3897","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=6","Ruhige Altbauwohnung im Kiez mit Balkon - ohne Vorkaufsrecht und ohne Sperrfrist","Ebertystraße 54, Friedrichshain, Berlin","189.700 €","38,93 m²","1 Zi.1","Online-Besichtigung","Provisionsfrei*","/expose/113134149"
"1609406456-2607","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=70","null","Märkisches Viertel, Berlin","315.000 €","83 m²","3 Zi.3","Online-Besichtigung","Balkon/Terrasse","/expose/125344217"
"1609406851-3702","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=15","null","Urbanstraße 172, Kreuzberg, Berlin","330.000 €","72,12 m²","2 Zi.2","Provisionsfrei*","Keller","/expose/123937643"
"1609406568-2942","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=53","null","Althoffstraße 3, Steglitz, Berlin","499.000 €","98 m²","2 Zi.2","Balkon/Terrasse","Keller","/expose/120303031"
"1609406830-3646","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=18","null","Pfalzburger Straße 33, Wilmersdorf, Berlin","665.000 €","87,5 m²","3 Zi.3","Online-Besichtigung","Provisionsfrei*","/expose/121958463"
"1609406589-3019","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=50","null","Riemannstraße 11, Kreuzberg, Berlin","531.424 €","94,9 m²","2 Zi.2","Online-Besichtigung","Provisionsfrei*","/expose/122115855"
"1609406384-2493","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=76","null","Spandau (Ortsteil), Berlin","190.000 €","60 m²","2 Zi.2","Balkon/Terrasse","Keller","/expose/124493902"
"1609406528-2829","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=59","null","Alt-Moabit 73 A, Moabit, Berlin","209.000 €","48,59 m²","2 Zi.2","Keller","null","/expose/114036128"
"1609406528-2838","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=59","null","Wilmersdorf, Berlin","1.390.000 €","153 m²","4 Zi.4","Balkon/Terrasse","Keller","/expose/113539188"
"1609406345-2378","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=82","null","Dahlem, Berlin","805.000 €","115,32 m²","5 Zi.5","Balkon/Terrasse","Einbauküche","/expose/123166689"
"1609406596-3029","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=49","null","Schmargendorf, Berlin","1.200.000 €","174 m²","5,5 Zi.5,5","Einbauküche","Garten","/expose/123090191"
"1609406907-3877","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=7","Ruhige Altbauwohnung im Kiez mit Balkon - ohne Vorkaufsrecht und ohne Sperrfrist","Ebertystraße 54, Friedrichshain, Berlin","192.900 €","37,9 m²","1 Zi.1","Online-Besichtigung","Provisionsfrei*","/expose/113134095"
"1609406371-2448","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=78","null","Neukölln (Ortsteil), Berlin","420.000 €","80 m²","2,5 Zi.2,5","null","null","/expose/123949802"
"1609406887-3802","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=10","HISTORISCHES WOHN-JUWEL AN DER MUSEUMSINSEL","Geschwister-Scholl-Straße 5, Mitte (Ortsteil), Berlin","1.290.000 €","154,68 m²","4 Zi.4","Online-Besichtigung","Einbauküche","/expose/123094720"
"1609406210-2027","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=99","null","Reinickendorf (Ortsteil), Berlin","148.000 €","52 m²","2 Zi.2","Balkon/Terrasse","Einbauküche","/expose/125240770"
"1609406791-3582","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=21","null","Kreuzberg, Berlin","412.000 €","63,33 m²","2 Zi.2","Balkon/Terrasse","Keller","/expose/125369470"
"1609406425-2577","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=72","null","Prenzlauer Berg, Berlin","289.996 €","44 m²","1 Zi.1","Online-Besichtigung","Keller","/expose/125092358"
"1609406496-2732","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=64","null","Brüsseler Straße 8/9, Wedding, Berlin","414.560 €","103,64 m²","2 Zi.2","Online-Besichtigung","Provisionsfrei*","/expose/115309627"
"1609406503-2759","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=63","null","Flatowallee 16, Westend, Berlin","219.000 €","34 m²","1 Zi.1","Provisionsfrei*","Balkon/Terrasse","/expose/124729931"
"1609406267-2161","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=92","null","Rheingaustr. 19, Friedenau, Berlin","369.000 €","80,81 m²","3 Zi.3","Online-Besichtigung","Balkon/Terrasse","/expose/112575536"
"1609406377-2475","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=77","null","Lübars, Berlin","279.000 €","83 m²","2 Zi.2","Balkon/Terrasse","Einbauküche","/expose/124134659"
"1609406582-2986","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=51","null","Stephanstraße 33, Steglitz, Berlin","499.000 €","99 m²","3,5 Zi.3,5","Online-Besichtigung","Balkon/Terrasse","/expose/122024986"
"1609406562-2934","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=54","null","Corinthstraße 28, Friedrichshain, Berlin","367.000 €","80 m²","3 Zi.3","Provisionsfrei*","Keller","/expose/117133872"
"1609406680-3276","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=37","null","Taborstr. 15, Kreuzberg, Berlin","225.000 €","40,71 m²","1,5 Zi.1,5","Online-Besichtigung","Provisionsfrei*","/expose/124502834"
"1609406365-2426","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=79","null","Kaiserin-Augusta-Allee 49, Charlottenburg, Berlin","240.000 €","45,58 m²","2 Zi.2","Provisionsfrei*","Keller","/expose/123947819"
"1609406887-3813","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=10","Ertsbezug - 2 Zimmer Neubauwohnung im Luisenpark in Mitte - auch als Anlageimmobilie geeignet","Kreuzberg, Berlin","539.000 €","65,8 m²","2 Zi.2","Balkon/Terrasse","Keller","/expose/123819871"
"1609406307-2278","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=87","null","Kniephofstraße 52, Steglitz, Berlin","399.000 €","86,86 m²","3,5 Zi.3,5","Balkon/Terrasse","null","/expose/116796075"
"1609406415-2560","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=73","null","Lübars, Berlin","329.990 €","109 m²","4,5 Zi.4,5","Einbauküche","Garten","/expose/125042552"
"1609406219-2057","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=98","null","Reinickendorf (Ortsteil), Berlin","125.000 €","43 m²","2 Zi.2","Einbauküche","Keller","/expose/125337506"
"1609406881-3784","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=11","Großzügige Fensterfronten im idyllischen Maisonette !","Hohenzollernstraße 24, Zehlendorf, Berlin","774.000 €","118,86 m²","3 Zi.3","Gäste-WC","null","/expose/120604473"
"1609406686-3289","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=36","null","Waldstr. 43, Moabit, Berlin","199.900 €","50 m²","2 Zi.2","Balkon/Terrasse","Einbauküche","/expose/124910579"
"1609406274-2190","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=91","null","Buch, Berlin","199.000 €","76 m²","3 Zi.3","Balkon/Terrasse","null","/expose/113470486"
"1609406631-3128","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=44","null","Paul-Robeson-str. 35, Prenzlauer Berg, Berlin","927.000 €","142 m²","5 Zi.5","Einbauküche","Keller","/expose/124709546"
"1609406274-2187","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=91","null","Kavalierstraße 19B, Pankow (Ortsteil), Berlin","649.000 €","145 m²","5 Zi.5","Balkon/Terrasse","Gäste-WC","/expose/113609922"
"1609406810-3604","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=20","null","Lichterfelde, Berlin","510.000 €","102,42 m²","3 Zi.3","Provisionsfrei*","Balkon/Terrasse","/expose/124745136"
"1609406287-2235","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=89","null","Schnackenburgstraße 7, Friedenau, Berlin","349.000 €","71,74 m²","3 Zi.3","null","null","/expose/116734342"
"1609406562-2921","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=54","null","Steglitz, Berlin","219.000 €","52,67 m²","2 Zi.2","Keller","null","/expose/118877144"
"1609406267-2168","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=92","null","Müllerstraße 29, Lichterfelde, Berlin","226.820 €","58 m²","2 Zi.2","Online-Besichtigung","null","/expose/112183189"
"1609406938-3944","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=3","2-Zimmer-Altbauwohnung in Friedenau","Schöneberg, Berlin","210.000 €","59 m²","2 Zi.2","Keller","Aufzug","/expose/124728043"
"1609406509-2762","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=62","null","Schnackenburgstraße 7, Friedenau, Berlin","229.000 €","46,66 m²","1 Zi.1","Garten","Keller","/expose/103657093"
"1609406384-2498","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=76","null","Wilmersdorf, Berlin","119.000 €","34 m²","1 Zi.1","Balkon/Terrasse","Einbauküche","/expose/124321307"
"1609406210-2032","https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=99","null","Lankwitz, Berlin","239.000 €","50 m²","2 Zi.2","Balkon/Terrasse","Einbauküche","/expose/125175704"
