web-scraper-order,web-scraper-start-url,title,address,price,livingSpace,rooms,tag1,tag2,linkRef
1609153634-134,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=94,null,"Corinthstraße 28, Friedrichshain, Berlin",399.00 €,74 m²,3 Zi.3,Provisionsfrei*,Balkon/Terrasse,/expose/123556661
1609154067-1407,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=30,null,"Tauroggener Straße 7, Charlottenburg, Berlin",367.30 €,"84,33 m²",3 Zi.3,Online-Besichtigung,null,/expose/125359018
1609154061-1397,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=31,null,"Leinestraße 51, Neukölln (Ortsteil), Berlin",176.06 €,"35,93 m²",1 Zi.1,Online-Besichtigung,Provisionsfrei*,/expose/114544850
1609154042-1329,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=34,null,"Neukölln (Ortsteil), Berlin",260.00 €,43 m²,2 Zi.2,Online-Besichtigung,Garten,/expose/125013564
1609153869-822,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=59,null,"Mitte (Ortsteil), Berlin",485.00 €,62 m²,2 Zi.2,Balkon/Terrasse,Keller,/expose/125287619
1609153628-115,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=95,null,"Mitte (Ortsteil), Berlin",950.00 €,133 m²,5 Zi.5,Online-Besichtigung,Balkon/Terrasse,/expose/123179831
1609154135-1635,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=19,null,"Borussiastraße 76, Tempelhof, Berlin",314.00 €,122 m²,4 Zi.4,Provisionsfrei*,Balkon/Terrasse,/expose/124492710
1609153765-550,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=73,null,"Friedrichshain, Berlin",774.00 €,120 m²,3 Zi.3,Balkon/Terrasse,Einbauküche,/expose/125084481
1609154163-1702,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=15,null,"Schönhauser Str. 18a,, Steglitz, Berlin",389.00 €,"85,95 m²",3 Zi.3,Online-Besichtigung,Balkon/Terrasse,/expose/124970145
1609154007-1235,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=39,null,"Friedenau, Berlin",229.00 €,"55,55 m²",2 Zi.2,Balkon/Terrasse,Garten,/expose/123087759
1609153720-404,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=80,null,"Friedrichshain, Berlin",585.00 €,86 m²,2 Zi.2,Balkon/Terrasse,Einbauküche,/expose/122633520
1609154229-1894,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=6,Pfau,"Tiergarten, Berlin",445.000 - 1.099.000 €,"57,00 - 186,00 m²",Q4 2020,Online-Besichtigung,null,https://www.immobilienscout24.de/neubau/best-place-immobilien-gmbh-co-kg/bissingzeile/89947.html
1609153809-678,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=67,null,"Tiergarten, Berlin",599.00 €,73 m²,2 Zi.2,Einbauküche,Garten,/expose/116894250
1609153803-646,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=68,null,"Klixstraße 3, Schöneberg, Berlin",669.00 €,"145,82 m²",5 Zi.5,Online-Besichtigung,Balkon/Terrasse,/expose/115409595
1609153803-652,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=68,null,"Tiergarten, Berlin",499.00 €,57 m²,2 Zi.2,null,null,/expose/114709007
1609154067-1420,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=30,null,"Stephanstraße 11, Moabit, Berlin",193.71 €,"40,78 m²",1 Zi.1,Online-Besichtigung,Provisionsfrei*,/expose/114544810
1609154171-1724,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=14,null,"Spandauer Damm 54, Charlottenburg, Berlin",1.610.000 €,173 m²,4 Zi.4,Provisionsfrei*,Balkon/Terrasse,/expose/125310737
1609154110-1555,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=23,null,"Moabit, Berlin",189.00 €,38 m²,2 Zi.2,Einbauküche,Keller,/expose/125060637
1609154098-1513,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=25,null,"Ruhlebener Straße 191, Wilhelmstadt, Berlin",175.00 €,"58,57 m²",2 Zi.2,Balkon/Terrasse,null,/expose/124876245
1609154156-1694,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=16,null,"Schöneberg, Berlin",550.00 €,167 m²,4 Zi.4,Online-Besichtigung,null,/expose/124883979
1609153671-242,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=88,null,"Spandau (Ortsteil), Berlin",625.00 €,168 m²,5 Zi.5,Balkon/Terrasse,null,/expose/125223099
1609153765-559,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=73,null,"Breite Straße 19, Schmargendorf, Berlin",272.00 €,"49,61 m²",2 Zi.2,Online-Besichtigung,Provisionsfrei*,/expose/124914452
1609154222-1863,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=7,NEUBUWOG SPEICHERBALLETT HAVELKIESEL,"Parkstraße 4-8, Hakenfelde, Berlin",241.000 - 802.000 €,"39,00 - 123,00 m²",Auf Anfrage,null,null,https://www.immobilienscout24.de/neubau/buwog-parkstrasse-development-gmbh/speicherballet-havelkiesel/89679.html
1609154236-1905,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=5,HISTORISCHES WOHN-JUWEL AN DER MUSEUMSINSEL,"Geschwister-Scholl-Straße 5, Mitte (Ortsteil), Berlin",1.290.000 €,"154,68 m²",4 Zi.4,Online-Besichtigung,Einbauküche,/expose/123094720
1609153803-653,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=68,null,"Grunewald, Berlin",1.399.000 €,240 m²,7 Zi.7,Balkon/Terrasse,Einbauküche,/expose/113969143
1609154194-1800,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=11,NEULausitzer Quartier,"Lausitzer Straße 34, Kreuzberg, Berlin",222.000 - 999.000 €,"28,68 - 122,02 m²",sofort,Online-Besichtigung,null,https://www.immobilienscout24.de/neubau/everestate/lausitzer-quartier/96237.html
1609154086-1468,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=27,null,"Friedrichshain, Berlin",147.50 €,"36,94 m²",1 Zi.1,Balkon/Terrasse,Einbauküche,/expose/122760225
1609153726-439,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=79,null,"Weißensee, Berlin",335.00 €,75 m²,3 Zi.3,Provisionsfrei*,Balkon/Terrasse,/expose/122818368
1609153634-123,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=94,null,"Mitte (Ortsteil), Berlin",395.00 €,51 m²,2 Zi.2,Online-Besichtigung,Einbauküche,/expose/123572537
1609154123-1597,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=21,null,"Torstraße 225C, Mitte (Ortsteil), Berlin",376.90 €,"50,96 m²",2 Zi.2,Provisionsfrei*,Balkon/Terrasse,/expose/122945118
1609154209-1822,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=9,Willkommen im Mariannen Quartier,"Mariannenstraße 37, Kreuzberg, Berlin",287.175 - 1.449.000 €,"38,29 - 137,64 m²",3. Quartal 2022,null,null,https://www.immobilienscout24.de/neubau/tetragon-projekt-management-gmbh/mariannenstr-37/91759.html
1609153707-367,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=82,null,"Gesundbrunnen, Berlin",235.00 €,"60,44 m²",3 Zi.3,Online-Besichtigung,Balkon/Terrasse,/expose/120344420
1609154150-1676,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=17,null,"Haewererweg 14, Buckow, Berlin",212.55 €,71 m²,3 Zi.3,Provisionsfrei*,Balkon/Terrasse,/expose/125288438
1609153773-563,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=72,null,"Spandau (Ortsteil), Berlin",530.00 €,145 m²,5 Zi.5,Balkon/Terrasse,Einbauküche,/expose/125247961
1609153803-659,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=68,null,"Katzbachstraße 17, Kreuzberg, Berlin",509.00 €,"136,7 m²",4 Zi.4,Online-Besichtigung,Balkon/Terrasse,/expose/109356956
1609153683-283,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=86,null,"Prenzlauer Berg, Berlin",329.00 €,51 m²,2 Zi.2,Balkon/Terrasse,Einbauküche,/expose/122046440
1609154229-1897,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=6,BUWOG UFERKRONE Suno,"Spreestraße 6, Köpenick, Berlin",209.000 - 799.000 €,"45,00 - 138,00 m²",auf Anfrage,null,null,https://www.immobilienscout24.de/neubau/buwog-lindenstrasse-development-gmbh/wohnquartier-uferkrone-an-der-spree-zu-hause/34044.html
1609154117-1562,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=22,oe - Koenigsallee,"Koenigsallee 17, Grunewald, Berlin",3.486.750 - 4.575.000 €,"250,00 - 329,00 m²",vsl. Q2 / 2021,null,null,https://www.immobilienscout24.de/neubau/euv-projekte-berlin-gmbh/neubau-grunewald/85649.html
1609153839-760,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=63,null,"Wilmersdorf, Berlin",180.00 €,33 m²,1 Zi.1,Balkon/Terrasse,Einbauküche,/expose/125109055
1609154179-1751,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=13,null,"Schönhauser Straße 18 A, Steglitz, Berlin",379.00 €,"73,87 m²",3 Zi.3,Keller,null,/expose/120215599
1609154236-1909,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=5,NEUAnlegen in Berlin-Pankow: Charmante 2-Zimmer-Altbauwohnungen in ruhiger Lage,"Binzstraße 20, Pankow (Ortsteil), Berlin",356.20 €,"62,97 m²",2 Zi.2,Provisionsfrei*,Keller,/expose/118076503
1609153839-758,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=63,null,"Gesundbrunnen, Berlin",155.00 €,21 m²,1 Zi.1,Einbauküche,Aufzug,/expose/125110733
1609154067-1402,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=30,null,"Gesundbrunnen, Berlin",135.00 €,20 m²,1 Zi.1,Einbauküche,Keller,/expose/124214158
1609153861-803,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=60,null,"Steglitz, Berlin",119.00 €,34 m²,1 Zi.1,Balkon/Terrasse,Einbauküche,/expose/124378005
1609154104-1534,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=24,null,"Charlottenburg, Berlin",220.00 €,42 m²,2 Zi.2,Balkon/Terrasse,null,/expose/122890432
1609153910-955,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=53,null,"Prenzlauer Berg, Berlin",269.00 €,39 m²,1 Zi.1,Einbauküche,Keller,/expose/118690089
1609153981-1159,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=43,null,"Kreuzberg, Berlin",439.00 €,67 m²,2 Zi.2,Provisionsfrei*,Balkon/Terrasse,/expose/125319056
1609153910-953,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=53,null,"Nogatstr. 13, Neukölln (Ortsteil), Berlin",147.90 €,40 m²,1 Zi.1,Online-Besichtigung,Einbauküche,/expose/118749692
1609154142-1649,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=18,null,"Stephanstraße 33, Steglitz, Berlin",429.00 €,78 m²,3 Zi.3,Balkon/Terrasse,Keller,/expose/120602864
1609153773-561,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=72,null,"Wannsee, Berlin",598.00 €,110 m²,3 Zi.3,Balkon/Terrasse,null,/expose/125248057
1609153981-1142,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=43,null,"Wilhelmstadt, Berlin",230.00 €,59 m²,2 Zi.2,Balkon/Terrasse,null,/expose/125455490
1609154179-1744,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=13,NEUALLEINAUFTRAG! GANZ OBEN: HELLE WOHNUNG MIT POTENTIAL IN ZENTRALER CITYWEST-LAGE,"Charlottenburg, Berlin",299.90 €,"67,64 m²",2 Zi.2,Online-Besichtigung,Keller,/expose/125140545
1609154110-1560,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=23,null,"Staaken, Berlin",402.50 €,"61,99 m²",2 Zi.2,Online-Besichtigung,Provisionsfrei*,/expose/124881627
1609154179-1741,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=13,"STUCKALTBAUWOHNUNG MIT ZWEI BALKONEN 
WENIGE SCHRITTE ZUM KURFÜRSTENDAMM","Charlottenburg, Berlin",1.449.000 €,160 m²,5 Zi.5,Online-Besichtigung,Balkon/Terrasse,/expose/122253165
1609154013-1253,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=38,null,"Hermsdorf, Berlin",399.80 €,"99,33 m²",4 Zi.4,Provisionsfrei*,Balkon/Terrasse,/expose/122455055
1609154129-1609,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=20,null,"Grottkauer Straße 41, Kaulsdorf, Berlin",453.00 €,105 m²,4 Zi.4,Provisionsfrei*,Balkon/Terrasse,/expose/116170897
1609153830-722,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=64,null,"Mitte (Ortsteil), Berlin",498.00 €,81 m²,3 Zi.3,Balkon/Terrasse,Aufzug,/expose/125106009
1609154042-1331,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=34,null,"Reinickendorf (Ortsteil), Berlin",265.00 €,60 m²,2 Zi.2,Balkon/Terrasse,Einbauküche,/expose/124851284
1609154262-1993,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=1,PROVISIONSFREI: Vermietete Altbauwohnung mit  Loggia in ruhiger Lage,"Schützenstr. 16, Steglitz, Berlin",167.10 €,"46,26 m²",1 Zi.1,Online-Besichtigung,Provisionsfrei*,/expose/105789333
1609154249-1947,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=3,NEUALTBAUFLAIR MIT MODERNEM GRUNDRISS - STILVOLL & LIEBEVOLL AUSGESTATTET - HOCHWERTIGE EINBAUKÜCHE,"Prenzlauer Berg, Berlin",926.95 €,112 m²,4 Zi.4,Online-Besichtigung,Einbauküche,/expose/124969591
1609154209-1828,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=9,Super geschnittene 2-Zimmer Wohnung in Toplage von Prenzlauer Berg .,"Kopenhagener Straße 24, Prenzlauer Berg, Berlin",322.28 €,"57,55 m²",2 Zi.2,Online-Besichtigung,null,/expose/123478370
1609154048-1352,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=33,null,"Heinersdorfer Str. 35, Weißensee, Berlin",259.00 €,"52,3 m²",2 Zi.2,Online-Besichtigung,Provisionsfrei*,/expose/124638569
1609153707-365,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=82,null,"Albrechtstr. 62a, Steglitz, Berlin",265.00 €,76 m²,2 Zi.2,Keller,null,/expose/120599835
1609154007-1233,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=39,NEUmicro+-,"Einbecker Straße 31, Rummelsburg, Berlin",124.900 - 359.900 €,"20,00 - 54,00 m²",Anfang 2022,null,null,https://www.immobilienscout24.de/neubau/accentro-gmbh/einbecker-strasse/94372.html
1609154061-1392,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=31,null,"Grunewald, Berlin",899.95 €,"129,77 m²",3 Zi.3,null,null,/expose/123964475
1609154074-1422,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=29,null,"Schonensche Strasse 4, Pankow (Ortsteil), Berlin",319.00 €,67 m²,2 Zi.2,Balkon/Terrasse,Einbauküche,/expose/124440182
1609154117-1568,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=22,null,"Stephanstr. 31, Steglitz, Berlin",325.00 €,"86,15 m²",3 Zi.3,Balkon/Terrasse,Garten,/expose/124909995
1609153738-475,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=77,null,"Lichterfelde, Berlin",320.00 €,78 m²,3 Zi.3,Balkon/Terrasse,Einbauküche,/expose/123612251
1609154042-1337,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=34,null,"Kopenhagener Straße 24, Prenzlauer Berg, Berlin",735.00 €,"119,56 m²",4 Zi.4,Online-Besichtigung,Balkon/Terrasse,/expose/123477975
1609153981-1157,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=43,null,"Friedrichshain, Berlin",255.00 €,"49,63 m²",2 Zi.2,Online-Besichtigung,Balkon/Terrasse,/expose/125320531
1609154201-1813,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=10,4 Zimmer Appartement am Alexanderplatz - provisionsfrei,"Holzmarktstraße 75, Mitte (Ortsteil), Berlin",489.50 €,"77,42 m²",4 Zi.4,Provisionsfrei*,Aufzug,/expose/124284557
1609153720-408,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=80,null,"Chodowieckistr. 36, Prenzlauer Berg, Berlin",399.50 €,69 m²,3 Zi.3,Einbauküche,Keller,/expose/122615408
1609154201-1811,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=10,Moderne und helle Wohnung in Berlin-Wedding zur Selbstnutzung,"Exerzierstraße 34, Gesundbrunnen, Berlin",309.50 €,"60,72 m²",2 Zi.2,Provisionsfrei*,Balkon/Terrasse,/expose/114251722
1609154123-1591,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=21,null,"Güntzelstraße 66, Wilmersdorf, Berlin",964.60 €,"132,02 m²",3 Zi.3,Provisionsfrei*,Balkon/Terrasse,/expose/115830348
1609153890-886,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=56,null,"Charlottenburg, Berlin",779.00 €,167 m²,5 Zi.5,Balkon/Terrasse,Keller,/expose/109609185
1609153925-987,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=51,null,"Steglitz, Berlin",169.00 €,"36,18 m²",1 Zi.1,Online-Besichtigung,Balkon/Terrasse,/expose/122602056
1609154209-1824,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=9,Großzügige Dachgeschosswohnung mit Fahrstuhl und Terrasse,"Moabit, Berlin",1.050.000 €,228 m²,7 Zi.7,Online-Besichtigung,Balkon/Terrasse,/expose/115268752
1609154021-1279,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=37,null,"Manteuffelstr. 22, Kreuzberg, Berlin",325.00 €,"59,15 m²",2 Zi.2,Online-Besichtigung,Provisionsfrei*,/expose/124812399
1609154135-1633,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=19,null,"Charlottenburg, Berlin",247.00 €,47 m²,2 Zi.2,Balkon/Terrasse,Aufzug,/expose/125088548
1609153796-625,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=69,null,"Stephanstraße 33, Steglitz, Berlin",449.00 €,99 m²,3 Zi.3,Balkon/Terrasse,Keller,/expose/124857797
1609153773-579,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=72,null,"Voigtstr. 42, Friedrichshain, Berlin",932.13 €,"100,01 m²",3 Zi.3,Balkon/Terrasse,Keller,/expose/125092122
1609153796-629,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=69,null,"Märkisches Viertel, Berlin",365.00 €,97 m²,"3,5 Zi.3,5",Balkon/Terrasse,Einbauküche,/expose/124872705
1609153796-635,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=69,null,"Stirnerstraße 9, Steglitz, Berlin",138.00 €,30 m²,1 Zi.1,Einbauküche,Aufzug,/expose/125089139
1609153981-1152,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=43,null,"Charlottenburg, Berlin",244.00 €,64 m²,2 Zi.2,null,null,/expose/125365958
1609153677-262,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=87,null,"Friedrichshain, Berlin",238.00 €,"62,45 m²",2 Zi.2,Keller,null,/expose/125381000
1609153701-351,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=83,null,"Moabit, Berlin",599.00 €,"82,51 m²",3 Zi.3,Balkon/Terrasse,Keller,/expose/115947014
1609153987-1166,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=42,null,"Steglitz, Berlin",395.00 €,80 m²,3 Zi.3,null,null,/expose/125456323
1609153883-862,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=57,null,"Gaudystrasse 00, Prenzlauer Berg, Berlin",249.00 €,"43,5 m²",1 Zi.1,Provisionsfrei*,Balkon/Terrasse,/expose/125150946
1609154000-1212,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=40,null,"Tiergarten, Berlin",1.150.000 €,"147,26 m²",4 Zi.4,Online-Besichtigung,Balkon/Terrasse,/expose/124120272
1609153803-649,https://www.immobilienscout24.de/Suche/de/berlin/berlin/wohnung-kaufen?pagenumber=68,null,"Tiergarten, Berlin",1.980.000 €,180 m²,4 Zi.4,Balkon/Terrasse,Einbauküche,/expose/115302001
